CODE	FR_LABEL	TYPE
HP:0011299	absence partielle d'un doigt	pt
HP:0011300	bout des doigts large	pt
HP:0011301	pied absent	pt
HP:0011301	absence d'un pied	uf
HP:0011302	paume anormalement longue	pt
HP:0011303	contour convexe de la plante du pied	pt
HP:0011304	large pouce	pt
HP:0011305	absence partielle d'un orteil	pt
HP:0011308	orteil gracile	pt
HP:0011309	orteil fusiforme	pt
HP:0011312	ongles fusionnés	pt
HP:0011313	ongle étroit	pt
HP:0011314	morphologie anormale des os longs	pt
HP:0011323	fente du menton	pt
HP:0011325	pansynostose	pt
HP:0011326	Plagiocéphalie antérieure	pt
HP:0011327	plagiocéphalie postérieure	pt
HP:0011328	anomalie des fontanelles	pt
HP:0011329	anomalie des sutures crâniales	pt
HP:0011330	synostose métopique	pt
HP:0011331	atrophie hémifaciale	pt
HP:0011332	hypoplasie hémifaciale	pt
HP:0011335	hirsutisme frontal	pt
HP:0011336	marques bitemporales dues au forceps	pt
HP:0011337	anomalie de la taille de la bouche	pt
HP:0011338	anomalie de la forme de la bouche	pt
HP:0011339	anomalie du vermillon de la lèvre supérieure	pt
HP:0011340	bec de lièvre incomplète de la lèvre supérieure	pt
HP:0011341	lèvre supérieure anormalement longue	pt
HP:0011342	retard modéré du développement global	pt
HP:0011343	retard du développement global modéré	pt
HP:0011344	retard de développement global sévère	pt
HP:0011345	retard modéré du langage expressif	pt
HP:0011346	retard modéré du langage expressif	pt
HP:0011347	anomalie de l'abduction oculaire	pt
HP:0011348	anomalie du sixième nerf crânien	pt
HP:0011348	anomalie du nerf abducens	uf
HP:0011349	Paralysie du nerf abducens	pt
HP:0011350	"retard léger du langage, de type réceptif"	pt
HP:0011351	"retard modéré du langage, de type réceptif"	pt
HP:0011352	"retard sévère du langage, de type réceptif"	pt
HP:0011353	fibrose de l'intima artériel	pt
HP:0011354	anomalie généralisée de la peau	pt
HP:0011355	lésion localisée de la peau	pt
HP:0011356	anomalie régionale de la peau	pt
HP:0011357	anomalie de la densité des cheveux	pt
HP:0011358	hypopigmentation généralisée des cheveux	pt
HP:0011359	Cheveux secs	pt
HP:0011360	anormalité acquise de la distribution de la croissance des cheveux	pt
HP:0011361	anormalité congénitale de la distribution de la croissance des cheveux	pt
HP:0011362	quantité de cheveux anormale	pt
HP:0011363	anomaie du taux de pousse des cheveux	pt
HP:0011364	cheveux blancs	pt
HP:0011365	hypopigmentation irrégulière des poils	pt
HP:0011367	ongles jaunes	pt
HP:0011368	élargissement de l'épiderme	pt
HP:0011368	anomalie de la kératinistation	uf
HP:0011369	tache bleue mongolique	pt
HP:0011370	infections fongiques cutanées récidivantes	pt
HP:0011371	infections cutanées virales récidivantes	pt
HP:0011372	aplasie de l'oreille interne	pt
HP:0011373	partition incomplète de la cochlée	pt
HP:0011374	"partition incomplète de la cochlée, type 1"	pt
HP:0011375	aplasie cochléaire	pt
HP:0011376	anormalie morphologique du vestibule de l'oreille interne	pt
HP:0011377	aplasie du vestibule	pt
HP:0011378	hypoplasie du vestibule de l'oreille interne	pt
HP:0011379	vestibule dilaté de l'oreille interne	pt
HP:0011380	anormalie morphologique du canal semicirculaire	pt
HP:0011381	aplasie du canal semicirculaire	pt
HP:0011382	hypoplasie du canal semicirculaire	pt
HP:0011383	canal semicirculaire enlargi	pt
HP:0011384	anomalie du conduit auditif interne	pt
HP:0011385	canal auditif interne absent	pt
HP:0011386	canal auditif interne étroit	pt
HP:0011387	aqueduc du vestibule élargi	pt
HP:0011388	aqueduc de la cochlée élargi	pt
HP:0011389	anomalie fonctionnelle de l'oreille interne	pt
HP:0011390	anomalie morphologique de l'oreille interne	pt
HP:0011391	anomalie morphologique des nerfs de l'oreille interne	pt
HP:0011392	anomalie du nerf vestibulaire	pt
HP:0011393	aplasie du nerf vestibulaire	pt
HP:0011394	hypoplasie du nerf vestibulaire	pt
HP:0011395	aplasie/hypoplasie de la cochlée	pt
HP:0011396	anomalie du nerf cochléaire	pt
HP:0011398	hypotonie centrale	pt
HP:0011400	myélination du système nerveux central anormal	pt
HP:0011401	myélination périphérique retardée	pt
HP:0011402	neuropathie sensitive démyélinisante	pt
HP:0011403	vaisseaux du cordon ombilical anormaux	pt
HP:0011405	petite taille avec membres courts d'apparition chez l'enfant	pt
HP:0011406	petite taille et tronc court d'apparition chez le nourrisson	pt
HP:0011407	grande taille proportionnée	pt
HP:0011408	retard de croissance intrautérine modéré	pt
HP:0011409	anomalie des membranes placentaires	pt
HP:0011410	césarienne	pt
HP:0011411	accouchement par forceps	pt
HP:0011412	accouchement par ventouse	pt
HP:0011413	dystocie de l'épaule	pt
HP:0011414	placenta hydropique	pt
HP:0011415	placenta calcifié	pt
HP:0011416	infactus placentaire	pt
HP:0011417	cordon ombilical anormalement long	pt
HP:0011418	insertion anormale du cordon ombilical	pt
HP:0011419	hématome rétroplacentaire	pt
HP:0011420	Décès	pt
HP:0011421	mort à l'adolescence	pt
HP:0011422	anomalie de l'homéostasie du chlore	pt
HP:0011423	Hyperchlorémie	pt
HP:0011424	zinc sérique augmenté	pt
HP:0011424	zincémie augmentée	uf
HP:0011427	citerne cérébello-médullaire foetale élargie	pt
HP:0011428	longueur du fémur foetal courte	pt
HP:0011429	longueur de l'humérus foetal courte	pt
HP:0011430	hypoplasie de l'os nasal foetal	pt
HP:0011431	clinodactylie de l'auriculaire foetal	pt
HP:0011432	alphafoetoprotéine sérique maternelle élevée	pt
HP:0011433	gonadotrophine chorionique sérique maternelle élevée	pt
HP:0011434	gonadotrophine chorionique sérique maternelle basse	pt
HP:0011435	PAPP-A (Pregnancy associated plasma protein A) sérique maternel bas	pt
HP:0011436	Bilan sérique materne anormal	pt
HP:0011437	maladie autoimmune maternelle	pt
HP:0011438	exposition maternelle à un tératogène	pt
HP:0011439	rhabdomylose induite par l'anesthésie	pt
HP:0011440	rhabdomyolyse induite par l'alcool	pt
HP:0011441	anomalie de la moëlle allongée	pt
HP:0011442	anomalie de la fonction du neurone moteur central	pt
HP:0011443	anomalie de la coordination	pt
HP:0011444	Rigidité de décortication	pt
HP:0011445	Paralysie cérébrale athétosique	pt
HP:0011446	anomalie des fonctions mentales supérieures	pt
HP:0011447	hyposegmentation des noyaux neutrophiles	pt
HP:0011447	anomalie de Pelger-Huët	uf
HP:0011448	clonus de la cheville	pt
HP:0011450	infection du système nerveux central (SNC)	pt
HP:0011451	microcéphalie congénitale	pt
HP:0011452	anomalie fonctionnelle de l'oreille moyenne	pt
HP:0011453	anomalie de l'incus	pt
HP:0011454	anomalie du malléus	pt
HP:0011455	malléus absent	pt
HP:0011456	stapès absent	pt
HP:0011457	Chute des cils	pt
HP:0011458	symptôme abdominal	pt
HP:0011459	Carcinome de l'oesophage	pt
HP:0011460	d'apparition embryonnaire	pt
HP:0011461	d'apparition foetale	pt
HP:0011462	d'apparition chez l'adulte jeune	pt
HP:0011463	d'apparition chez l'enfant	pt
HP:0011464	aganglionose de l'intestin grêle	pt
HP:0011465	aganglionose duodénale	pt
HP:0011466	aplasie/hypoplasie de la vésicule biliaire	pt
HP:0011467	vésicule biliaire absente	pt
HP:0011468	tics faciaux	pt
HP:0011469	régurgitation nasale	pt
HP:0011470	alimentation par tube nasogastrique chez le nourrisson	pt
HP:0011471	alimentation par tube de gastrostomie chez le nourisson	pt
HP:0011472	anomalie de la morphologie des villlosités de l'intestin grêle	pt
HP:0011473	atrophie villeuse (signe)	pt
HP:0011474	déficit auditif neurosensoriel d'apparition chez l'enfant	pt
HP:0011475	artère stapédiale persistante	pt
HP:0011476	déficience auditive neurosensorielle profonde	pt
HP:0011478	anophthalmie vraie	pt
HP:0011479	anomalies des points lacrymaux	pt
HP:0011480	microphtalmie unilatérale	pt
HP:0011481	anomalie du conduit lacrymal	pt
HP:0011482	anomalie de la glandes lacrymale	pt
HP:0011484	synéchies postérieures dans la chambre antérieure	pt
HP:0011485	adhésion cornéolenticulaire	pt
HP:0011486	anomalie de l'épaisseur de la cornée	pt
HP:0011487	épaisseur cornéal augmentée	pt
HP:0011488	anomalie de l'endothélium cornéen	pt
HP:0011489	migration anormale de l'endothélium cornéen	pt
HP:0011490	anomalie de la membrane de Descemet	pt
HP:0011491	nombre réduit des cellules endothéliales cornéennes	pt
HP:0011492	anomalie du stroma cornéen	pt
HP:0011493	opacification centrale de la cornée	pt
HP:0011494	opacification généralisée de la cornée	pt
HP:0011495	anomalie de l'épithélium cornéen	pt
HP:0011496	Néovascularisation cornéenne	pt
HP:0011497	Néovascularisation de l'iris	pt
HP:0011498	aniridie partielle	pt
HP:0011499	Mydriase	pt
HP:0011500	polycorie	pt
HP:0011501	lenticône antérieur	pt
HP:0011502	lenticône postérieur	pt
HP:0011503	aplasie de la fovéa	pt
HP:0011504	maculopathie en oeil de boeuf	pt
HP:0011505	Oedème maculaire cystoïde	pt
HP:0011506	néovascularisation choroïdale de la macula	pt
HP:0011507	taches maculaires	pt
HP:0011508	perforation maculaire	pt
HP:0011509	hyperpigmentation maculaire	pt
HP:0011510	druse	pt
HP:0011511	schisis maculaire	pt
HP:0011512	hyperpigmentation du fundus	pt
HP:0011513	angiome caverneux rétinien	pt
HP:0011514	anomalie de la vision binoculaire	pt
HP:0011515	stéréopsie anormale	pt
HP:0011516	monochromatisme à bâtonnets	pt
HP:0011517	monochromatisme à cônes	pt
HP:0011518	dichromacie	pt
HP:0011519	trichromacie anormale	pt
HP:0011519	trichromatisme anormale	uf
HP:0011519	trichromaticisme anormale	uf
HP:0011520	deutéranomalie	pt
HP:0011521	Deuteranopie	pt
HP:0011522	protanopie	pt
HP:0011522	cécité au rouge	uf
HP:0011522	anomalie de Dalton	uf
HP:0011522	anérythropsie	uf
HP:0011522	anérythroblepsie	uf
HP:0011522	cécité à la couleur rouge	uf
HP:0011523	kyste de l'iris	pt
HP:0011524	Mélanome de l'iris	pt
HP:0011525	Naevus de l'iris	pt
HP:0011526	forme anormale du cristallin	pt
HP:0011527	lentiglobe	pt
HP:0011528	hypertrophie congénital isolé unique de l'épithélium pigmentaire rétinien	pt
HP:0011529	hypertrophie congénitale bilatérale multiple de l'épithélium pigmentaire rétinien	pt
HP:0011530	Trou rétinien	pt
HP:0011531	Infection du corps vitré	pt
HP:0011532	exsudat subrétinien	pt
HP:0011533	dégénérescence rétinienne en ''flocons de neige''	pt
HP:0011534	orientation spatiale anormale des segments cardiaques	pt
HP:0011535	Constitution auriculaire anormale	pt
HP:0011536	Isomérisme atrial droit	pt
HP:0011536	asplénie avec anomalies cardiaques	pt
HP:0011537	Isomérisme atrial gauche	pt
HP:0011538	situs inversus auriculaire	pt
HP:0011539	situs ambiguous atrial	pt
HP:0011540	transposition congénitalement corrigée des grosses artères	pt
HP:0011545	Anomalie de connexion des segments cardiaques	pt
HP:0011546	communication auriculoventriculaire anormale	pt
HP:0011547	connexion auriculoventriculaire absente du côté gauche	pt
HP:0011548	connexion auriculoventriculaire absente du côté droit	pt
HP:0011552	connexion atriventriculaire ambiguë	pt
HP:0011553	communication auriculo-ventriculaire discordante	pt
HP:0011555	ventricule gauche à double entrée	pt
HP:0011556	ventricule droit à double entrée	pt
HP:0011560	Atrésie mitrale	pt
HP:0011562	Chevauchement d'une valve auriculo-ventriculaire	pt
HP:0011563	connexion ventriculoartérielle anormale	pt
HP:0011565	ostium commune	pt
HP:0011566	Cor triatriatum droit	pt
HP:0011567	communication interauriculaire de type sinus venosus	pt
HP:0011570	Rétrécissement mitral congénital	pt
HP:0011571	valve mitrale parachute	pt
HP:0011573	hypoplasie de la valve tricuspide	pt
HP:0011579	anomalie du canal atrioventriculaire non équilibrée	pt
HP:0011580	cordages tendineux courts de la valve mitrale	pt
HP:0011581	Ventricule gauche à double issue	pt
HP:0011582	ectopie cardiaque abdominale	pt
HP:0011583	ectopie cardiaque cervicale	pt
HP:0011584	ectopie cardiaque thoracocervicale	pt
HP:0011585	ectopie cardiaque thoracique	pt
HP:0011586	ectopie cardiaque thoracoabdominale	pt
HP:0011587	Anomalie de distribution de arcs aortiques	pt
HP:0011588	arc aortique cervical	pt
HP:0011590	double arc aortique	pt
HP:0011591	arc aortique gauche avec artère sous claviére droite d'origine cervicale	pt
HP:0011592	arc aortique gauche avec artère sousclavière isolée	pt
HP:0011593	arc aortique gauche avec diverticule de Kommerell rétro oesophagien	pt
HP:0011595	arc aortique gauche avec artère sous clavière droite rétro oesophagienne	pt
HP:0011596	arc aortique gauche avec aorte descendante à droite et canal artériel	pt
HP:0011599	Mésocardie	pt
HP:0011600	Direction de l'apex ventriculaire anormale	pt
HP:0011603	malformation congénitale des gros vaisseaux	pt
HP:0011604	Communication aortopulmonaire	pt
HP:0011605	"transposition congénitalement corrigée des gros vaisseaux, avec anomalie du septum ventriculaire"	pt
HP:0011606	transposition des grosses artères avec un septum ventriculaire intact	pt
HP:0011607	transposition des gros vaisseaux avec communication interventriculaire	pt
HP:0011608	truncus arteriosus type II	pt
HP:0011609	truncus arteriosus type III	pt
HP:0011610	truncus arteriosus type IV	pt
HP:0011611	arc aortique interrompu	pt
HP:0011612	arc de l'aorte type A interrompu	pt
HP:0011613	arc de l'aorte type B interrompu	pt
HP:0011614	arc de l'aorte type C interrompu	pt
HP:0011615	anomalie du situs pulmonaire	pt
HP:0011616	situs inversus pulmonaire	pt
HP:0011617	situs ambiguus pulmonaire	pt
HP:0011618	situs ambiguus pulmonaire avec morphologiquement deux poumons droits bilatéraux	pt
HP:0011619	situs ambiguus pulmonaire avec morphologiquement deux poumons gauches bilatéraux	pt
HP:0011620	anomalie du situs abdominal	pt
HP:0011623	Anomalie musculaire du septum interventriculaire	pt
HP:0011626	syndrome du cimeterre	pt
HP:0011627	Tunnel aorto-ventriculaire	pt
HP:0011628	fenêtre péricardique congénitale	pt
HP:0011629	absence totale du péricarde	pt
HP:0011636	origine anormale des artères coronaires	pt
HP:0011637	anomalie de l'origine de l'artère coronaire depuis l'artère pulmonaire	pt
HP:0011638	anomalie de l'origine de l'artère coronaire gauche depuis l'artère pulmonaire	pt
HP:0011641	Fistule artérielle coronaire	pt
HP:0011642	anomalie du sinus coronaire	pt
HP:0011644	diverticule du sinus coronaire	pt
HP:0011645	anévrysme du sinus de l'aorte	pt
HP:0011650	ligament artériel bilatéral	pt
HP:0011653	Ventricule droit à double issue avec communication interventriculaire à distance des gros vaisseau et sténose pulmonaire	pt
HP:0011654	Ventricule droit à double issue avec double communication interventriculaire sans sténose pulmonaire	pt
HP:0011655	Ventricule droit à double issue avec communication interventriculaire sous aortique et sténose pulmonaire	pt
HP:0011656	Ventricule droit à double issue avec communication interventriculaire sous aortique sans sténose pulmonaire	pt
HP:0011657	Ventricule droit à double issue avec communication interventriculaire sous pulmonaire et sténose pulmonaire	pt
HP:0011658	Ventricule droit à double issue avec communication interventriculaire sous pulmonaire sans sténose pulmonaire	pt
HP:0011659	tétralogie de Fallot avec valve pulmonaire absente	pt
HP:0011660	anomalie de l'origine d'une artère pulmonaire depuis l'aorte ascendante	pt
HP:0011661	anomalie de l'origine de l'artère pulmonaire gauche depuis l'aorte ascendante	pt
HP:0011662	Atrésie tricuspide	pt
HP:0011663	cardiomyopathie ventriculaire droite	pt
HP:0011665	Syndrome de tako-tsubo	pt
HP:0011666	veine cave supérieure droite absente	pt
HP:0011672	myxome cardiaque	pt
HP:0011673	hémangiome cardiaque	pt
HP:0011674	tératome cardiaque	pt
HP:0011675	Arythmie	pt
HP:0011677	tétralogie de Fallot avec anomalie du canal atrioventriculaire	pt
HP:0011679	tétralogie de Fallot avec sténose pulmonaire	pt
HP:0011680	ventricule unique de morphologie indéterminée	pt
HP:0011685	veine cave supérieure infraaortique	pt
HP:0011686	Trajet des artères coronaires anormal	pt
HP:0011687	Tachycardie nodale AV	pt
HP:0011695	Hémorragie cérébelleuse	pt
HP:0011700	tachycardie atriale automatique	pt
HP:0011701	Tachycardie auriculaire multifocale	pt
HP:0011702	Electrophysiologie anormale ayant pour origine le noeud sino atrialdu n	pt
HP:0011703	Tachycardie sinusale	pt
HP:0011704	Maladie du noeud sinusal	pt
HP:0011705	Bloc auriculoventriculaire du premier degré	pt
HP:0011706	bloc auriculoventriculaire du second degré	pt
HP:0011707	bloc auriculoventriculaire Mobitz I	pt
HP:0011708	bloc auriculoventriculaire Mobitz II	pt
HP:0011709	Dissociation auriculo-ventriculaire	pt
HP:0011710	bloc de branche	pt
HP:0011711	Bloc fasciculaire antérieur gauche	pt
HP:0011712	Bloc de la branche droite	pt
HP:0011713	Bloc de la branche gauche	pt
HP:0011714	lésions de Libman-Sacks	pt
HP:0011715	bloc trifasciculaire	pt
HP:0011716	tachycardie jonctionnelle ectopique	pt
HP:0011718	anomalie des veines pulmonaires	pt
HP:0011723	malformation cardiaque congénitale	pt
HP:0011724	anomalie d'Uhl	pt
HP:0011726	Circulation foetale persistante	pt
HP:0011727	faiblesse du muscle péronier	pt
HP:0011729	anomalie de la mobilité articulaire	pt
HP:0011730	anomalie de la fonction sensorielle centrale	pt
HP:0011731	anomalie du dosage du corticol circulant	pt
HP:0011732	anomalie de la morphologie des glandes surrénales	pt
HP:0011733	anomalie de la physiologie des glandes surrénales	pt
HP:0011734	insuffisance surrénale centrale	pt
HP:0011736	hyperaldostéronisme primaire	pt
HP:0011741	hyperaldostéronisme secondaire	pt
HP:0011742	ectopie des glandes surrénales	pt
HP:0011743	agénésie des glandes surrénales	pt
HP:0011744	hypercortisolémie secondaire	pt
HP:0011745	adénome corticosurrénalien non secrétant	pt
HP:0011746	adénome corticosurrénalien secrétant	pt
HP:0011747	anomalie de l'adénohypophyse	pt
HP:0011748	Déficit en hormone adrénocorticotropique	pt
HP:0011749	excès d'hormone corticotrope	pt
HP:0011750	néoplasme de l'adénohypophyse	pt
HP:0011751	anomalie de la neurohypophyse	pt
HP:0011753	dysgénsie de la neurohypophyse	pt
HP:0011754	Pituicytome	pt
HP:0011755	neurohypophyse ectopique	pt
HP:0011756	agénsie de la neurohypophyse	pt
HP:0011757	hypoplasie de la neurohypophyse	pt
HP:0011758	adénome hypophysaire à cellules souches acidophiles	pt
HP:0011759	adénome hypophysaire à cellules gonadotropes	pt
HP:0011760	adénome hypophysaire à cellules somatotropes	pt
HP:0011760	adénome hypophysaire à GH	uf
HP:0011761	adénome hypophysaire à cellules nulles	pt
HP:0011762	adénome hypophysaire à cellules thyréotropes	pt
HP:0011762	adénome hypophysaire produisant de la TSH	uf
HP:0011763	Carcinome de l'hypophyse	pt
HP:0011765	adénohypophyse ectopique	pt
HP:0011766	anomalie de la morphologie de la parathyroïde	pt
HP:0011767	anomalie de la physiologie de la parathyroïde	pt
HP:0011768	dysgénésie de la parathyroîde	pt
HP:0011769	parathyroïde ectopique	pt
HP:0011770	hyperparathyroïdie tertiaire	pt
HP:0011771	Hypoparathyroïdie auto-immune	pt
HP:0011772	anomalie de la morphologie de la thyroïde	pt
HP:0011773	goitre uninodulaire	pt
HP:0011774	adénome folliculaire de la thyroïde	pt
HP:0011775	adénome macrofolliculaire de la thyroïde	pt
HP:0011776	adénome microfolliculaire de la thyroïde	pt
HP:0011777	adénome papillaire de la thyroïde	pt
HP:0011778	adénome aytpique de la thyroïde	pt
HP:0011779	Cancer anaplasique de la thyroïde	pt
HP:0011780	Hémiagénésie de la thyroïde	pt
HP:0011781	hyperplasie des cellules C de la thyroïde	pt
HP:0011782	Crise thyréotoxique	pt
HP:0011783	thyréotoxicose due à des nodules thyroïdiens ectopiques	pt
HP:0011784	thyrotoxicose avec un goitre diffus	pt
HP:0011785	thyréotoxicose avec goitre multinodulaire toxique	pt
HP:0011786	thyréotoxicose avec nodule thyroïdien simple	pt
HP:0011787	hypothyroïdie centrale	pt
HP:0011788	T3 (triiodothyronine) libre sérique augmentée	pt
HP:0011789	déficit en récepteur TSH	pt
HP:0011790	déficit en récepteur TSH activé	pt
HP:0011791	déficit en récepteur TSH inactivé	pt
HP:0011792	tumeur par histologie	pt
HP:0011793	tumeur par site anatomique	pt
HP:0011794	tumeur rénal  embryonnaire	pt
HP:0011795	néphroblastomatose intralobaire	pt
HP:0011796	néphroblastomatose périlobaire	pt
HP:0011797	"carcinome papillaire du rein, type 1"	pt
HP:0011798	oncocytome rénal	pt
HP:0011799	anomalie des tissus mous de la face	pt
HP:0011800	rétraction du visage	pt
HP:0011801	élargissement de la glande parotide	pt
HP:0011802	hamartome de la langue	pt
HP:0011803	Nez bifide	pt
HP:0011804	anomalie de la physiologie musculaire	pt
HP:0011805	anomalie de la morphologie musculaire	pt
HP:0011807	atrophie des fibres musculaires type 1	pt
HP:0011808	réflexe patellaire diminué	pt
HP:0011809	myotonie paradoxale	pt
HP:0011811	localisation du toucher altérée	pt
HP:0011812	Agraphesthésie	pt
HP:0011813	lipofuscine cérébrale augmentée	pt
HP:0011814	hypoxanthine urinaire augmentée	pt
HP:0011814	hypoxanthinurie augmentée	uf
HP:0011815	Céphalocèle	pt
HP:0011816	Encéphalocèle parietal	pt
HP:0011817	Encéphalocèle basal	pt
HP:0011818	encéphalocèle naso-frontale	pt
HP:0011820	atrésie des choanes membraneuses	pt
HP:0011821	anomalie du squelette facial	pt
HP:0011822	menton large	pt
HP:0011823	menton avec un sillon horizontal	pt
HP:0011824	menton avec un sillon en forme de H	pt
HP:0011829	philtrum étroit	pt
HP:0011830	anomalie de la muqueuse orale	pt
HP:0011831	bout du nez dévié	pt
HP:0011832	bout du nez étroit	pt
HP:0011834	phénomène Moyamoya	pt
HP:0011835	scaphoïde absent	pt
HP:0011836	ossification du talus retardée	pt
HP:0011837	déficit partiel en IgA	pt
HP:0011838	sclérodactylie	pt
HP:0011839	anomalie du nombre de cellules T	pt
HP:0011840	anomalie de la physiologie des cellules T	pt
HP:0011841	Flutter ventriculaire	pt
HP:0011842	anomalie de la morphologie du squelette	pt
HP:0011843	anomalie de la physiologie du squelette	pt
HP:0011844	morphologie anormale du squelette appendiculaire	pt
HP:0011845	second métatarse court	pt
HP:0011846	Ostéoblastome	pt
HP:0011847	Tumeur osseuse à cellules géantes	pt
HP:0011848	Colique abdominale	pt
HP:0011849	ossification anormale	pt
HP:0011850	Parotidite	pt
HP:0011851	Hémopéricarde	pt
HP:0011852	Chylopéricarde	pt
HP:0011853	épanchement péricardique séreux	pt
HP:0011854	Hémopéritoine	pt
HP:0011855	Oedème pharyngé	pt
HP:0011856	Pica	pt
HP:0011857	Plasmocytome	pt
HP:0011858	activité réduite du facteur IX	pt
HP:0011859	kératite ponctuée	pt
HP:0011860	métaphyse mouchetée	pt
HP:0011861	poumons trilobés bilatéraux	pt
HP:0011862	Morphologie anormale des fibrilles collagènes de l'os	pt
HP:0011863	anomalie d'ossification sternale	pt
HP:0011864	pyrophosphate plasmatique élevé	pt
HP:0011867	anomalie de l'aile iliaque	pt
HP:0011868	Sciatique	pt
HP:0011869	Fonction plaquettaire anormale	pt
HP:0011870	agrégation plaquettaire anormale induit par l'acide arachidonique	pt
HP:0011871	agrégation plaquettaire anormale induit par la ristocétine	pt
HP:0011872	agrégation plaquettaire anormale induit par la thrombine	pt
HP:0011873	nombre de plaquettes anormal	pt
HP:0011874	Thrombopénie induite par l'héparine	pt
HP:0011875	morphologie anormale des plaquettes	pt
HP:0011876	volume plaquettaire anormal	pt
HP:0011877	volume plaquettaire moyen augmenté	pt
HP:0011878	Expression de la proteine de membrane plaquettaire anormale	pt
HP:0011879	glycoprotéine Ib-IX-V plaquettaire diminuée	pt
HP:0011881	glycoprotéine VI plaquettaire diminuée	pt
HP:0011882	récepteur P2Y12 plaquettaire diminué	pt
HP:0011883	granules plaquettaires anormales	pt
HP:0011885	hémorragie de l'oeil	pt
HP:0011886	Hyphéma	pt
HP:0011886	Hyphème	pt
HP:0011887	Hémorragie de la choroïde	pt
HP:0011888	saignement requérant une transfusion sanguine	pt
HP:0011889	saignement sans traumatisme ou traumatisme mineur	pt
HP:0011890	saignement prolongé suivant une procédure	pt
HP:0011891	hémorragie du postpartum	pt
HP:0011892	Carence en vitamine K	pt
HP:0011893	nombre anormal de leucocytes	pt
HP:0011894	agrégation plaquettaire anormale induit par le thomboxane A2	pt
HP:0011895	anémie due à la réduction de la durée de vie des hématies	pt
HP:0011896	Hémorragie sous-conjonctivale	pt
HP:0011897	neutrophilie	pt
HP:0011898	anomalie du dosage du fibrinogène circulant	pt
HP:0011899	Hyperfibrinogénémie	pt
HP:0011900	Hypofibrinogénémie	pt
HP:0011901	dysfibrinogénémie	pt
HP:0011902	hémoglobine anormale	pt
HP:0011903	Hémoglobine H	pt
HP:0011904	persistance de l'hémoglobine F	pt
HP:0011905	hémoglobine A réduite	pt
HP:0011908	aplasie radiale unilatérale	pt
HP:0011909	têtes métacarpiennes aplaties	pt
HP:0011910	raccourcissement de toutes les phalanges des doigts	pt
HP:0011911	anomalie de l'articulation métacarpophalangienne	pt
HP:0011912	anomalie de la cavité glénoïde	pt
HP:0011913	hypertrichose lombaire	pt
HP:0011914	hypertrichose thoracique	pt
HP:0011915	calcification cardiovasculaire	pt
HP:0011916	amyotrophie de l'extenseur du gros orteil	pt
HP:0011917	cinquième orteil court	pt
HP:0011918	clinodactylie du quatrième orteil	pt
HP:0011919	empyème pleural	pt
HP:0011920	épanchement pleural transsudatif	pt
HP:0011921	épanchement pleural exsudatif	pt
HP:0011922	activité anormale de la chaîne mitochondriale respiratoire	pt
HP:0011923	activité diminuée du complexe mitochondrial I	pt
HP:0011924	activité diminuée du complexe mitochondrial III	pt
HP:0011925	activité diminuée du complexe mitochondrial (ATP synthétase)	pt
HP:0011926	placement proximal de l'hallux	pt
HP:0011927	doigt court	pt
HP:0011928	phalange proximale du doigt courte	pt
HP:0011929	hypersegmentation de la phalange proximale du majeur	pt
HP:0011930	peau hyperextensible de la poitrine	pt
HP:0011931	anomalie du pédoncule cérébelleux	pt
HP:0011932	anomalie du pédoncule cérébelleux supérieur	pt
HP:0011933	pédoncule cérébelleux supérieur anormalement long	pt
HP:0011934	anévrysme de l'artère mésentérique	pt
HP:0011935	urate urinaire diminué	pt
HP:0011936	carnitine plasmatique totale diminuée	pt
HP:0011937	hypoplasie du cinquième orteil	pt
HP:0011939	syndactylie cutanée du majeur et de l'annulaire	pt
HP:0011942	sulfite urinaire augmenté	pt
HP:0011943	thiosulfate urinaire augmenté	pt
HP:0011944	vasculite des petits vaisseaux	pt
HP:0011946	Bronchiolite oblitérante	pt
HP:0011947	Infection des voies aériennes	pt
HP:0011948	Infection des voies respiratoires aiguë	pt
HP:0011949	pneumonie infectieuse aiguë	pt
HP:0011950	Bronchiolite	pt
HP:0011951	Pneumonie de déglutition	pt
HP:0011952	pneumopathie aiguë de déglutition	pt
HP:0011953	Lymphome pulmonaire	pt
HP:0011954	hyperplasie régénérative nodulaire du foie	pt
HP:0011955	granulomatose hépatique	pt
HP:0011956	hyperplasie lymphoïde nodulaire intestinale	pt
HP:0011957	anomalie du muscle pectoral	pt
HP:0011958	perforation rétinienne	pt
HP:0011959	hypoplasie unilatérale du muscle grand pectoral	pt
HP:0011960	gliose de la substance noire	pt
HP:0011962	azoospermie obstructive	pt
HP:0011963	azoospermie prétesticulaire	pt
HP:0011964	spasmes musculaires douloureux et intermittents	pt
HP:0011965	anomalie du métabolisme de la citrulline	pt
HP:0011966	citrullinémie élevée	pt
HP:0011967	Hypocuprémie	pt
HP:0011968	trouble d'alimentation	pt
HP:0011969	hormone lutéinisante (LH) élevée	pt
HP:0011970	Angiopathie amyloïde cérébrale	pt
HP:0011971	Urticaire dermatographique	pt
HP:0011972	hypoglycorrhachie	pt
HP:0011973	létargie paroxystique	pt
HP:0011974	Myélofibrose	pt
HP:0011975	perte auditive due à un aminoside	pt
HP:0011976	catécholamines urinaires élevées	pt
HP:0011977	dosage urinaire de l'acide homovanillique élevé	pt
HP:0011978	acide vanilmandélique urinaire élevée	pt
